price,date,time,geo_lat,geo_lon,region,building_type,level,levels,rooms,area,kitchen_area,object_type
2550000,2018-09-08,17:43:46,55.6047823,37.9726731,81.0,1.0,2.0,5.0,1.0,36.0,8.6,1.0
1650000,2018-09-08,17:44:59,45.013256,39.038878,2843.0,1.0,5.0,5.0,1.0,32.0,6.0,1.0
5050000,2018-09-08,17:45:19,59.8655829,30.3888083,2661.0,3.0,3.0,12.0,2.0,50.4,6.5,1.0
1400000,2018-09-08,17:45:20,43.635,39.751427,2843.0,2.0,7.0,7.0,1.0,34.0,9.0,1.0
2206000,2018-09-08,17:46:17,55.8114385,49.4384913,2922.0,3.0,3.0,3.0,2.0,40.8,12.0,11.0
3675520,2018-09-08,17:46:19,57.6271842,39.8490637,2604.0,2.0,1.0,13.0,2.0,57.4,10.5,11.0
4503220,2018-09-08,17:46:20,57.6271842,39.8490637,2604.0,2.0,11.0,13.0,2.0,61.3,18.0,11.0
6089790,2018-09-08,17:46:20,57.6271842,39.8490637,2604.0,2.0,10.0,13.0,3.0,86.4,10.4,11.0
4481081,2018-09-08,17:46:22,57.6271842,39.8490637,2604.0,2.0,11.0,13.0,2.0,58.0,11.9,11.0
1450000,2018-09-08,17:47:05,44.8663696,38.1507236,2843.0,3.0,1.0,5.0,3.0,58.0,7.0,1.0
3900000,2018-09-08,17:47:22,55.6991381,37.96114,81.0,2.0,14.0,17.0,1.0,36.0,11.0,1.0
2770000,2018-09-08,17:47:28,43.4845464,43.60713,9648.0,2.0,3.0,10.0,3.0,110.8,17.6,11.0
957500,2018-09-08,17:47:32,43.4845464,43.60713,9648.0,2.0,5.0,10.0,1.0,38.3,11.4,11.0
1350000,2018-09-08,17:47:40,55.1534005,59.6629149,5282.0,1.0,1.0,9.0,2.0,53.0,6.0,1.0
2340000,2018-09-08,17:47:54,56.329956,43.910847,2871.0,1.0,2.0,5.0,2.0,43.0,6.0,1.0
1050000,2018-09-08,17:48:05,62.055378,129.70856,11171.0,5.0,2.0,2.0,2.0,33.0,12.0,1.0
3500000,2018-09-08,17:48:19,60.057967,30.422471,3446.0,2.0,19.0,22.0,1.0,35.0,10.0,1.0
3150000,2018-09-08,17:48:25,45.032381,41.980923,2900.0,3.0,12.0,16.0,2.0,60.0,12.0,1.0
1300000,2018-09-08,17:50:14,47.1357659,39.7537816,3230.0,4.0,1.0,2.0,2.0,45.0,7.0,1.0
8000000,2018-09-08,17:50:32,55.8715698,37.6079877,3.0,4.0,10.0,16.0,1.0,38.7,10.0,1.0
3100000,2018-09-08,17:51:13,56.2514983,43.868091,2871.0,3.0,2.0,4.0,3.0,65.0,9.0,1.0
8000000,2018-09-08,17:51:31,55.7322099,37.4051158,3.0,3.0,5.0,5.0,2.0,56.1,8.0,1.0
2550000,2018-09-08,17:51:50,47.237351,39.816486,3230.0,3.0,2.0,10.0,1.0,38.0,9.0,1.0
1746750,2018-09-08,17:52:09,55.6730819,52.3244745,2922.0,3.0,8.0,10.0,1.0,41.1,11.7,11.0
1772250,2018-09-08,17:52:10,55.6730819,52.3244745,2922.0,3.0,4.0,10.0,1.0,42.0,12.6,11.0
1704250,2018-09-08,17:52:10,55.6730819,52.3244745,2922.0,3.0,8.0,10.0,1.0,40.1,8.6,11.0
1698000,2018-09-08,17:52:11,55.6730819,52.3244745,2922.0,3.0,4.0,10.0,1.0,39.6,8.3,11.0
1704250,2018-09-08,17:52:11,55.6730819,52.3244745,2922.0,3.0,4.0,10.0,1.0,40.1,8.6,11.0
1704250,2018-09-08,17:52:13,55.6730819,52.3244745,2922.0,3.0,7.0,10.0,1.0,40.1,8.6,11.0
1698000,2018-09-08,17:52:13,55.6730819,52.3244745,2922.0,3.0,5.0,10.0,1.0,39.6,8.3,11.0
1600000,2018-09-08,17:52:31,47.135838,39.76478,3230.0,3.0,5.0,10.0,1.0,32.0,7.5,1.0
1600000,2018-09-08,17:52:38,56.0931101,86.0647851,2860.0,1.0,5.0,9.0,2.0,61.0,12.0,11.0
1600000,2018-09-08,17:53:21,53.0874695,49.947848,3106.0,1.0,2.0,5.0,2.0,45.3,5.8,1.0
3050000,2018-09-08,17:53:38,47.231125,39.62149,3230.0,1.0,9.0,9.0,2.0,52.0,8.0,1.0
4600000,2018-09-08,17:54:38,43.5869368,39.7340078,2843.0,3.0,1.0,2.0,3.0,67.8,6.0,1.0
3800000,2018-09-08,17:55:35,59.7252029,30.2698796,3446.0,1.0,5.0,5.0,3.0,59.9,6.3,1.0
920000,2018-09-08,17:55:57,45.071186,39.031548,2843.0,2.0,12.0,20.0,1.0,40.0,11.0,11.0
3499000,2018-09-08,17:56:05,55.8624399,38.0475469,81.0,3.0,2.0,5.0,2.0,46.0,10.0,1.0
3700000,2018-09-08,17:57:03,55.4074983,37.5652157,81.0,3.0,4.0,5.0,2.0,43.4,5.8,1.0
1300000,2018-09-08,17:57:59,45.2114786,39.216842,2843.0,3.0,2.0,3.0,1.0,34.0,9.0,1.0
4165560,2018-09-08,17:58:35,59.8498956,30.3536147,2661.0,2.0,3.0,19.0,1.0,35.9,16.1,11.0
1200000,2018-09-08,17:59:04,53.715067,91.410659,2359.0,3.0,3.0,9.0,-1.0,23.0,23.0,11.0
3850000,2018-09-08,17:59:04,55.420464,37.494279,81.0,2.0,7.0,22.0,1.0,42.3,9.0,1.0
2999000,2018-09-08,17:59:18,55.62512,38.001279,81.0,3.0,5.0,5.0,2.0,44.0,6.0,1.0
1200000,2018-09-08,17:59:33,45.3619245,40.1667819,2843.0,1.0,3.0,3.0,1.0,35.0,9.0,1.0
5200000,2018-09-08,17:59:46,59.888952,30.420459,2661.0,2.0,11.0,24.0,1.0,36.6,10.0,1.0
2100000,2018-09-08,18:00:19,42.9015726,47.623825,4007.0,2.0,9.0,10.0,1.0,47.0,10.0,1.0
2100000,2018-09-08,18:00:39,56.1598247,44.217924,2871.0,3.0,6.0,7.0,1.0,41.7,11.7,1.0
2200000,2018-09-08,18:00:55,56.2271232,93.530145,3870.0,1.0,2.0,10.0,2.0,52.0,8.0,1.0
2890000,2018-09-08,18:01:44,55.8537599,49.0712905,2922.0,3.0,5.0,5.0,2.0,40.0,5.6,1.0
3464000,2018-09-08,18:01:51,55.8114385,49.4384913,2922.0,3.0,3.0,3.0,3.0,66.0,12.5,11.0
740000,2018-09-08,18:01:56,55.9953858,92.8151795,3870.0,3.0,2.0,5.0,1.0,13.0,3.0,1.0
2700000,2018-09-08,18:01:58,55.938282,38.035942,81.0,1.0,15.0,17.0,1.0,38.0,8.0,1.0
5850000,2018-09-08,18:02:36,55.7507698,37.9938279,81.0,2.0,14.0,18.0,2.0,70.0,18.0,1.0
8450000,2018-09-08,18:02:55,55.8231388,37.8259487,3.0,4.0,6.0,16.0,3.0,64.8,7.8,1.0
6881693,2018-09-08,18:03:03,57.6271842,39.8490637,2604.0,2.0,1.0,13.0,3.0,112.6,20.0,11.0
3852975,2018-09-08,18:03:04,57.6271842,39.8490637,2604.0,2.0,1.0,13.0,2.0,62.7,18.0,11.0
11264577,2018-09-08,18:03:05,55.75765,37.50736,3.0,2.0,2.0,29.0,3.0,56.4,13.4,11.0
2219040,2018-09-08,18:03:08,55.7371001,38.0340488,81.0,2.0,3.0,17.0,1.0,24.1,4.2,11.0
2000000,2018-09-08,18:03:30,56.2805244,37.4808146,81.0,1.0,3.0,5.0,1.0,28.2,7.0,1.0
1600000,2018-09-08,18:03:43,55.4885746,46.9592575,3019.0,3.0,4.0,5.0,3.0,59.0,12.0,1.0
8300000,2018-09-08,18:05:59,55.7266299,37.3425063,81.0,2.0,2.0,6.0,2.0,61.0,13.0,1.0
3550000,2018-09-08,18:07:23,43.6550262,39.6480847,2843.0,2.0,8.0,12.0,1.0,25.0,2.0,1.0
1100000,2018-09-08,18:07:32,53.4045472,49.4080851,3106.0,3.0,5.0,5.0,2.0,45.0,8.0,1.0
570000,2018-09-08,18:07:41,57.2504776,60.0787669,6171.0,1.0,3.0,5.0,1.0,32.0,6.0,1.0
4750000,2018-09-08,18:08:01,55.6800014,37.2964021,81.0,2.0,4.0,17.0,1.0,46.0,19.0,1.0
2900000,2018-09-08,18:08:10,56.9855941,60.5547729,6171.0,2.0,2.0,9.0,-1.0,45.0,22.0,1.0
5150000,2018-09-08,18:08:35,55.7452863,38.0260579,81.0,1.0,2.0,14.0,2.0,60.3,12.0,1.0
2400000,2018-09-08,18:10:03,55.748397,49.236418,2922.0,1.0,1.0,9.0,1.0,33.0,7.7,1.0
4549000,2018-09-08,18:10:03,59.9838927,30.3704828,2661.0,2.0,7.0,24.0,1.0,38.2,11.0,1.0
1600000,2018-09-08,18:10:35,42.979927,47.515543,4007.0,3.0,2.0,2.0,3.0,52.0,9.0,1.0
2700000,2018-09-08,18:11:12,53.1191629,48.3942044,3106.0,1.0,6.0,9.0,3.0,65.0,8.0,1.0
1500000,2018-09-08,18:11:41,52.5290178,103.8961222,5368.0,3.0,5.0,5.0,2.0,42.0,7.0,1.0
9499999,2018-09-08,18:11:44,55.5384924,37.5126763,3.0,1.0,15.0,17.0,3.0,79.0,10.0,1.0
2800000,2018-09-08,18:13:37,55.326609,86.12402,2860.0,1.0,2.0,9.0,2.0,53.0,9.0,1.0
3900000,2018-09-08,18:13:50,56.010659,37.863585,81.0,3.0,1.0,9.0,2.0,43.0,7.0,1.0
1650000,2018-09-08,18:14:15,55.7676855,38.4465228,81.0,1.0,4.0,5.0,1.0,31.0,6.0,1.0
1500000,2018-09-08,18:16:13,51.645861,39.2394,2072.0,3.0,4.0,5.0,2.0,45.0,6.5,1.0
6750000,2018-09-08,18:17:25,55.992165,37.219511,3.0,1.0,5.0,9.0,2.0,61.0,12.5,1.0
2704320,2018-09-08,18:17:53,43.6674545,39.6522218,2843.0,4.0,7.0,12.0,1.0,28.2,8.0,11.0
3100000,2018-09-08,18:17:59,47.23661,39.707726,3230.0,3.0,2.0,5.0,3.0,44.0,6.0,1.0
1700000,2018-09-08,18:18:13,45.144011,38.996855,2843.0,1.0,1.0,5.0,2.0,44.2,6.0,1.0
2419110,2018-09-08,18:18:15,55.7371001,38.0340488,81.0,2.0,1.0,17.0,1.0,31.1,11.8,11.0
5095522,2018-09-08,18:18:15,55.7371001,38.0340488,81.0,2.0,2.0,17.0,3.0,65.0,9.1,11.0
3911600,2018-09-08,18:18:15,55.7371001,38.0340488,81.0,2.0,1.0,17.0,2.0,50.8,15.3,11.0
3749427,2018-09-08,18:18:16,55.7371001,38.0340488,81.0,2.0,16.0,17.0,2.0,47.0,10.1,11.0
2382392,2018-09-08,18:18:18,55.7371001,38.0340488,81.0,2.0,1.0,17.0,1.0,30.9,9.8,11.0
2454910,2018-09-08,18:18:18,55.7371001,38.0340488,81.0,2.0,17.0,17.0,1.0,30.3,11.8,11.0
3715605,2018-09-08,18:18:18,55.7371001,38.0340488,81.0,2.0,17.0,17.0,2.0,48.6,8.9,11.0
4900320,2018-09-08,18:18:22,55.7371001,38.0340488,81.0,2.0,1.0,17.0,3.0,65.6,9.1,11.0
1950000,2018-09-08,18:19:13,56.122816,38.135433,81.0,3.0,3.0,4.0,2.0,43.0,6.0,1.0
2424058,2018-09-08,18:21:09,59.8755956,30.2666611,2661.0,3.0,4.0,8.0,1.0,37.8,13.0,11.0
1600000,2018-09-08,18:21:19,51.814102,107.64678,9579.0,1.0,1.0,5.0,1.0,34.0,6.0,1.0
1600000,2018-09-08,18:21:58,45.085729,39.008443,2843.0,2.0,3.0,6.0,1.0,42.0,16.0,1.0
18500000,2018-09-08,18:22:06,55.808776,37.493228,3.0,3.0,5.0,12.0,3.0,77.0,12.0,1.0
3500000,2018-09-08,18:22:12,55.185151,61.2784428,5282.0,2.0,2.0,17.0,2.0,60.5,11.1,1.0
1500000,2018-09-08,18:22:48,52.5912896,58.3110998,2722.0,4.0,1.0,5.0,3.0,57.8,6.0,1.0
850000,2018-09-08,18:23:28,58.371015,58.3413966,5520.0,3.0,4.0,5.0,1.0,29.5,6.0,1.0
4100000,2018-09-08,18:23:32,59.7493009,30.5792848,2661.0,3.0,4.0,5.0,1.0,49.0,12.0,1.0
2050000,2018-09-08,18:24:18,45.0089194,38.963782,2843.0,1.0,4.0,5.0,2.0,48.0,7.0,1.0
2950000,2018-09-08,18:24:20,60.0666838,30.403272,3446.0,2.0,9.0,17.0,-1.0,27.5,19.7,1.0
1932000,2018-09-08,18:25:04,59.904387,29.7653134,2661.0,2.0,5.0,9.0,1.0,31.8,9.0,11.0
1600000,2018-09-08,18:25:09,55.0893032,38.7627663,81.0,3.0,4.0,4.0,1.0,29.0,6.0,1.0
3500000,2018-09-08,18:25:28,53.517277,49.299416,3106.0,3.0,8.0,9.0,3.0,71.0,9.0,1.0
7200000,2018-09-08,18:26:42,55.6783298,37.5600017,3.0,4.0,8.0,8.0,2.0,39.0,6.0,1.0
2906000,2018-09-08,18:27:04,59.758708,30.470064,2661.0,2.0,5.0,9.0,2.0,55.9,10.0,11.0
20200000,2018-09-08,18:27:40,55.736868,37.634506,3.0,3.0,5.0,6.0,4.0,89.4,15.2,1.0
10000000,2018-09-08,18:28:15,55.6503208,37.5167473,3.0,1.0,8.0,12.0,3.0,65.0,7.1,1.0
2840000,2018-09-08,18:29:05,59.8299252,30.3464007,2661.0,2.0,4.0,23.0,1.0,36.8,11.0,11.0
1650000,2018-09-08,18:30:45,44.9146888,38.8317453,2843.0,1.0,5.0,10.0,2.0,56.0,10.0,1.0
1400000,2018-09-08,18:31:50,44.9033847,38.8410667,2843.0,3.0,1.0,3.0,1.0,35.0,9.5,1.0
2350000,2018-09-08,18:31:59,43.481583,43.580814,9648.0,1.0,4.0,5.0,2.0,47.0,6.5,1.0
4050000,2018-09-08,18:32:19,55.514082,36.9798522,81.0,3.0,5.0,5.0,2.0,53.0,6.5,1.0
1600000,2018-09-08,18:32:56,44.9119431,38.8391165,2843.0,4.0,2.0,2.0,2.0,58.0,6.0,1.0
3600000,2018-09-08,18:33:04,55.8219005,37.9695948,81.0,1.0,2.0,9.0,2.0,45.0,6.5,1.0
2850000,2018-09-08,18:33:04,55.8083664,38.0988314,81.0,1.0,15.0,16.0,1.0,43.3,9.0,1.0
1500000,2018-09-08,18:33:06,45.05611,39.150071,2843.0,3.0,4.0,5.0,1.0,40.0,22.0,1.0
2000000,2018-09-08,18:33:20,55.8223281,48.905333,2922.0,3.0,5.0,5.0,1.0,35.7,8.0,1.0
4999000,2018-09-08,18:33:33,59.6961668,30.4154848,2661.0,3.0,5.0,6.0,1.0,40.0,10.0,1.0
2850000,2018-09-08,18:33:38,55.7434619,52.3959165,2922.0,3.0,6.0,17.0,1.0,47.0,11.0,1.0
17500000,2018-09-08,18:34:16,55.90253,37.71594,81.0,3.0,2.0,16.0,4.0,110.0,25.0,1.0
1300000,2018-09-08,18:35:45,47.408686,40.085954,3230.0,3.0,2.0,2.0,2.0,31.2,12.0,1.0
1200000,2018-09-08,18:35:52,47.467654,40.050812,3230.0,3.0,1.0,1.0,3.0,67.3,15.0,1.0
3200000,2018-09-08,18:36:03,53.1955449,50.1381183,3106.0,1.0,7.0,9.0,3.0,70.0,9.5,1.0
2200000,2018-09-08,18:36:06,55.3875498,37.7788308,81.0,2.0,16.0,17.0,1.0,34.0,7.7,1.0
7499000,2018-09-08,18:36:20,56.809561,60.630038,6171.0,2.0,2.0,27.0,3.0,93.0,15.0,1.0
4000000,2018-09-08,18:36:31,55.639237,37.214938,81.0,3.0,3.0,9.0,1.0,36.7,11.0,1.0
5150000,2018-09-08,18:36:33,55.663895,37.284477,81.0,1.0,7.0,9.0,2.0,46.3,6.0,1.0
2350000,2018-09-08,18:36:42,55.580949,39.5218944,81.0,3.0,3.0,5.0,3.0,63.0,7.0,1.0
2446531,2018-09-08,18:37:16,55.8191262,37.9712104,81.0,2.0,9.0,17.0,1.0,31.4,9.4,11.0
1200000,2018-09-08,18:37:19,55.1602624,61.4008078,5282.0,4.0,7.0,9.0,1.0,35.0,8.0,1.0
7900000,2018-09-08,18:37:24,55.7072632,37.9242487,3.0,3.0,2.0,25.0,2.0,66.0,10.0,1.0
1780000,2018-09-08,18:37:24,56.852076,53.224264,1010.0,3.0,8.0,9.0,2.0,41.7,5.8,1.0
3900000,2018-09-08,18:39:23,47.281411,39.702429,3230.0,3.0,8.0,24.0,2.0,62.0,16.0,1.0
8700000,2018-09-08,18:39:41,55.8884246,37.5222937,3.0,1.0,16.0,16.0,3.0,74.0,12.0,1.0
8200000,2018-09-08,18:39:42,59.919486,30.442504,2661.0,3.0,6.0,17.0,2.0,65.9,13.2,1.0
1600000,2018-09-08,18:40:07,45.1144363,38.991479,2843.0,2.0,8.0,19.0,-1.0,32.0,5.0,1.0
1550000,2018-09-08,18:40:07,47.232352,39.616369,3230.0,1.0,2.0,9.0,1.0,24.0,5.0,1.0
2746432,2018-09-08,18:40:10,47.324378,39.686105,3230.0,1.0,10.0,18.0,2.0,66.2,22.3,11.0
8900000,2018-09-08,18:40:17,55.89234,37.384937,3.0,2.0,1.0,5.0,1.0,45.0,15.0,1.0
3250000,2018-09-08,18:40:43,55.611938,36.809493,81.0,1.0,4.0,5.0,2.0,48.0,9.1,1.0
900000,2018-09-08,18:41:46,57.9193503,59.9539285,6171.0,4.0,7.0,9.0,1.0,28.0,6.0,1.0
1550000,2018-09-08,18:42:28,44.9908685,39.0692649,2843.0,3.0,6.0,16.0,1.0,41.0,12.0,11.0
2050000,2018-09-08,18:43:02,45.0477436,39.02728,2843.0,3.0,9.0,16.0,2.0,61.0,13.0,1.0
1800000,2018-09-08,18:43:23,44.993098,41.932001,2900.0,3.0,1.0,5.0,2.0,52.0,8.0,1.0
4500000,2018-09-08,18:43:59,55.6716017,37.8695733,81.0,1.0,4.0,16.0,1.0,38.0,9.0,1.0
5200000,2018-09-08,18:44:01,45.0240483,38.9902485,2843.0,3.0,5.0,10.0,4.0,86.3,10.0,1.0
1280000,2018-09-08,18:44:29,56.762996,60.5664183,6171.0,3.0,2.0,2.0,2.0,24.0,5.0,1.0
730000,2018-09-08,18:44:39,45.1128698,39.0467261,2843.0,4.0,1.0,4.0,1.0,35.7,10.0,11.0
4800000,2018-09-08,18:45:38,59.844334,30.146554,2661.0,3.0,11.0,14.0,2.0,60.0,8.0,1.0
1700000,2018-09-08,18:45:42,45.003539,39.0721891,2843.0,3.0,3.0,5.0,1.0,33.0,6.0,1.0
2250000,2018-09-08,18:46:21,56.1052879,54.2259057,2722.0,3.0,3.0,11.0,3.0,73.4,10.0,1.0
1450000,2018-09-08,18:48:08,53.247581,50.312896,3106.0,1.0,5.0,9.0,1.0,37.0,9.4,1.0
14000000,2018-09-08,18:48:32,55.798799,37.410538,3.0,1.0,6.0,22.0,2.0,57.4,10.1,1.0
4600000,2018-09-08,18:48:34,59.4392703,32.0077481,3446.0,3.0,3.0,7.0,3.0,92.0,12.0,1.0
1650000,2018-09-08,18:49:24,56.32696,43.92139,2871.0,3.0,6.0,9.0,1.0,31.0,6.0,1.0
2550000,2018-09-08,18:49:48,56.1406076,47.1752893,3019.0,1.0,4.0,9.0,2.0,55.0,9.0,1.0
1650000,2018-09-08,18:50:20,55.5824807,86.1966134,2860.0,3.0,2.0,5.0,2.0,44.0,6.0,1.0
2403086,2018-09-08,18:50:23,55.7371001,38.0340488,81.0,2.0,13.0,17.0,1.0,30.7,9.3,11.0
3619880,2018-09-08,18:50:23,55.7371001,38.0340488,81.0,2.0,1.0,17.0,2.0,47.6,9.0,11.0
4984560,2018-09-08,18:50:25,55.7371001,38.0340488,81.0,2.0,17.0,17.0,3.0,61.9,17.6,11.0
3680040,2018-09-08,18:50:28,55.7371001,38.0340488,81.0,2.0,17.0,17.0,2.0,47.2,8.5,11.0
2500000,2018-09-08,18:50:40,45.06643,38.94688,2843.0,3.0,4.0,4.0,1.0,39.0,18.0,1.0
2000000,2018-09-08,18:50:43,62.030888,129.66414,11171.0,2.0,3.0,9.0,1.0,38.5,15.0,1.0
4530000,2018-09-08,18:51:54,54.719284,56.007901,2722.0,3.0,5.0,10.0,2.0,61.0,11.0,11.0
2900000,2018-09-08,18:52:03,60.047254,30.467189,3446.0,2.0,8.0,12.0,1.0,35.4,9.5,1.0
2400000,2018-09-08,18:52:29,47.199423,39.630212,3230.0,3.0,6.0,25.0,1.0,37.8,10.0,11.0
1140000,2018-09-08,18:52:38,55.1130689,61.2746505,5282.0,1.0,1.0,10.0,1.0,35.0,7.0,1.0
6700000,2018-09-08,18:53:03,55.6265188,37.5961694,3.0,1.0,2.0,9.0,2.0,44.0,7.0,1.0
1700000,2018-09-08,18:53:38,55.966611,48.0306054,4982.0,3.0,5.0,5.0,2.0,51.0,7.2,1.0
3700000,2018-09-08,18:53:55,42.9660658,47.5087331,4007.0,3.0,6.0,10.0,2.0,88.0,16.0,11.0
1750000,2018-09-08,18:54:07,55.7808433,49.2323549,2922.0,1.0,1.0,5.0,1.0,36.0,8.0,1.0
850000,2018-09-08,18:54:08,57.8677568,61.7299373,6171.0,3.0,2.0,2.0,2.0,43.5,10.0,1.0
2800000,2018-09-08,18:54:56,55.6476755,38.0500654,81.0,1.0,10.0,17.0,2.0,66.0,9.0,11.0
1550000,2018-09-08,18:55:26,55.0588282,60.1071516,5282.0,3.0,3.0,4.0,3.0,61.0,8.0,1.0
2150000,2018-09-08,18:56:16,63.5635711,53.6714425,4417.0,3.0,3.0,5.0,2.0,42.4,6.0,1.0
3000000,2018-09-08,18:56:36,57.9092332,60.1070712,6171.0,1.0,6.0,9.0,4.0,79.8,9.0,1.0
1000000,2018-09-08,18:56:54,55.8743938,42.8633484,2871.0,1.0,2.0,3.0,3.0,64.0,9.0,1.0
4700000,2018-09-08,18:58:35,59.9871202,29.7852086,2661.0,3.0,4.0,4.0,2.0,89.7,20.2,1.0
4200000,2018-09-08,18:59:58,54.722893,56.020756,2722.0,2.0,11.0,20.0,2.0,56.0,14.0,11.0
1700000,2018-09-08,19:02:05,59.7681876,60.1985825,6171.0,5.0,1.0,2.0,3.0,80.0,9.0,1.0
1650000,2018-09-08,19:02:20,45.14005,38.99398,2843.0,1.0,8.0,14.0,1.0,35.0,10.0,1.0
2500000,2018-09-08,19:05:03,44.6244103,39.1176079,2843.0,3.0,4.0,5.0,3.0,65.7,7.0,1.0
2400000,2018-09-08,19:05:27,56.6518132,47.859773,4982.0,3.0,1.0,5.0,4.0,132.0,17.0,1.0
2100000,2018-09-08,19:05:28,45.056989,39.028278,2843.0,3.0,15.0,16.0,1.0,40.0,16.0,1.0
4150000,2018-09-08,19:05:30,47.260736,39.645735,3230.0,2.0,4.0,10.0,3.0,71.0,8.0,1.0
1750000,2018-09-08,19:06:00,55.6568771,51.80282,2922.0,3.0,5.0,10.0,1.0,45.0,10.0,1.0
2350000,2018-09-08,19:06:00,55.8287864,49.0855244,2922.0,1.0,1.0,5.0,1.0,32.0,6.0,1.0
1650000,2018-09-08,19:06:09,54.8811119,52.2872994,2922.0,3.0,2.0,4.0,2.0,50.0,8.0,1.0
1700000,2018-09-08,19:06:17,44.1934873,42.0408393,11991.0,3.0,1.0,9.0,1.0,53.0,15.0,11.0
900000,2018-09-08,19:07:56,44.21029,43.1415935,2900.0,3.0,1.0,1.0,2.0,30.0,6.0,1.0
1800000,2018-09-08,19:08:32,54.9100824,52.3059102,2922.0,4.0,1.0,2.0,3.0,61.0,5.0,1.0
4300000,2018-09-08,19:09:28,44.6763944,37.7942066,2843.0,1.0,12.0,16.0,2.0,60.0,12.0,1.0
3900000,2018-09-08,19:10:24,55.6039073,37.984741,81.0,1.0,7.0,17.0,2.0,63.0,10.0,11.0
3150000,2018-09-08,19:10:32,60.004896,30.3918303,2661.0,3.0,3.0,5.0,1.0,29.4,5.3,1.0
3100000,2018-09-08,19:11:24,57.979298,56.20922,5520.0,1.0,4.0,5.0,3.0,62.0,6.5,1.0
3750000,2018-09-08,19:11:34,55.9041769,36.8633824,81.0,3.0,3.0,5.0,3.0,53.0,6.0,1.0
2100000,2018-09-08,19:11:51,55.6966029,52.3485589,2922.0,1.0,3.0,5.0,2.0,44.0,6.0,1.0
3660000,2018-09-08,19:12:56,56.9745918,60.5647613,6171.0,3.0,1.0,5.0,3.0,64.0,10.0,1.0
25000000,2018-09-08,19:13:02,55.7016998,37.4986669,3.0,2.0,23.0,23.0,2.0,85.0,15.0,1.0
1620000,2018-09-08,19:13:52,56.6453998,47.8402145,4982.0,3.0,5.0,9.0,1.0,36.0,9.0,1.0
1800000,2018-09-08,19:15:29,54.1760276,45.1500482,5241.0,1.0,5.0,5.0,1.0,46.5,14.4,1.0
2400000,2018-09-08,19:16:33,47.2969952,39.7145516,3230.0,1.0,9.0,9.0,1.0,35.6,10.0,1.0
3500000,2018-09-08,19:17:35,53.7259468,91.435785,2359.0,3.0,5.0,5.0,3.0,61.0,8.0,1.0
4190000,2018-09-08,19:18:21,59.8368124,30.1768172,2661.0,3.0,6.0,9.0,2.0,47.0,8.2,1.0
1500000,2018-09-08,19:18:27,53.3142411,50.3104771,3106.0,3.0,1.0,3.0,1.0,33.0,9.3,1.0
6000000,2018-09-08,19:19:08,56.865902,60.638866,6171.0,3.0,4.0,12.0,3.0,78.4,10.0,1.0
5572000,2018-09-08,19:19:19,43.4044579,40.0027701,2843.0,2.0,3.0,12.0,3.0,80.0,11.0,11.0
1700000,2018-09-08,19:19:19,43.5854551,39.7231548,2843.0,1.0,4.0,5.0,1.0,18.3,3.0,1.0
2000000,2018-09-08,19:19:56,63.5554595,53.6967703,4417.0,1.0,3.0,5.0,2.0,43.5,7.0,1.0
3450000,2018-09-08,19:19:59,43.6534391,39.6484696,2843.0,2.0,5.0,5.0,2.0,55.0,18.0,1.0
2150000,2018-09-08,19:20:10,55.8457965,48.5560607,2922.0,3.0,5.0,5.0,3.0,60.0,14.0,1.0
3270000,2018-09-08,19:20:11,55.4316092,37.5580372,81.0,3.0,3.0,5.0,2.0,35.6,12.0,1.0
1200000,2018-09-08,19:20:52,45.073038,39.000906,2843.0,3.0,6.0,6.0,-1.0,28.0,5.0,1.0
2600000,2018-09-08,19:21:04,61.688563,50.817184,4417.0,1.0,5.0,5.0,2.0,47.0,6.0,1.0
3300000,2018-09-08,19:21:27,42.870388,47.6540271,4007.0,3.0,4.0,4.0,3.0,76.0,15.0,1.0
5400000,2018-09-08,19:22:47,61.6707262,50.8220247,4417.0,3.0,8.0,14.0,2.0,66.4,10.6,1.0
2350000,2018-09-08,19:23:09,48.3345526,39.9443578,3230.0,3.0,2.0,5.0,3.0,56.1,7.0,1.0
3150000,2018-09-08,19:24:15,54.990447,82.917663,9654.0,3.0,4.0,15.0,1.0,44.03,11.0,1.0
2620000,2018-09-08,19:25:16,45.087065,39.044223,2843.0,3.0,8.0,10.0,2.0,62.0,10.0,11.0
3350000,2018-09-08,19:26:02,60.0538397,30.350602,2661.0,1.0,1.0,10.0,1.0,31.0,7.0,1.0
1580000,2018-09-08,19:26:03,44.6328221,41.9389651,2900.0,1.0,4.0,5.0,3.0,60.0,6.0,1.0
4300000,2018-09-08,19:26:16,59.7372114,30.466722,2661.0,3.0,3.0,5.0,2.0,55.0,11.0,1.0
3100000,2018-09-08,19:28:45,60.0274576,30.6316173,3446.0,1.0,9.0,9.0,3.0,63.0,7.0,1.0
8000000,2018-09-08,19:29:15,55.8317203,37.3295266,81.0,2.0,9.0,15.0,2.0,85.0,12.0,11.0
3500000,2018-09-08,19:30:24,55.577407,37.9016115,81.0,3.0,4.0,12.0,1.0,36.7,10.0,1.0
1800000,2018-09-08,19:30:27,43.050301,44.6279808,13919.0,3.0,8.0,9.0,2.0,58.0,14.0,1.0
3450000,2018-09-08,19:30:28,43.5821651,39.740675,2843.0,4.0,4.0,4.0,-1.0,27.0,8.0,1.0
